country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","06-03-2025 18:00:00",26.031443,76.359327,CO,38,112,79
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","06-03-2025 18:00:00",27.608912,75.153302,OZONE,8,75,66
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","06-03-2025 18:00:00",24.885261,72.857549,PM2.5,3,84,27
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","06-03-2025 18:00:00",24.885261,72.857549,PM10,28,129,62
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","06-03-2025 18:00:00",29.931624,73.864511,PM2.5,23,193,104
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","06-03-2025 18:00:00",29.931624,73.864511,NO2,6,60,24
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","06-03-2025 18:00:00",26.960669,75.771817,OZONE,NA,NA,NA
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","06-03-2025 18:00:00",26.9502929,75.730943,OZONE,37,63,56
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","06-03-2025 18:00:00",26.912329,70.909168,NH3,6,12,8
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","06-03-2025 18:00:00",25.344694,72.626208,PM2.5,13,221,72
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","06-03-2025 18:00:00",25.344694,72.626208,NO2,16,120,57
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","06-03-2025 18:00:00",25.344694,72.626208,CO,14,79,21
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","06-03-2025 18:00:00",24.588397,76.172782,PM10,44,122,73
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","06-03-2025 18:00:00",28.108988,75.386577,PM2.5,10,419,55
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","06-03-2025 18:00:00",25.196024,75.855668,NH3,7,17,9
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","06-03-2025 18:00:00",25.14389,75.821256,NH3,NA,NA,NA
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","06-03-2025 18:00:00",25.14389,75.821256,SO2,NA,NA,NA
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","06-03-2025 18:00:00",25.14389,75.821256,OZONE,19,40,34
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","06-03-2025 18:00:00",27.213494,73.734444,OZONE,29,99,84
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","06-03-2025 18:00:00",25.771061," 73.340227",NO2,33,75,52
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","06-03-2025 18:00:00",24.041198,74.780702,PM2.5,2,107,39
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","06-03-2025 18:00:00",24.041198,74.780702,NO2,8,76,37
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","06-03-2025 18:00:00",24.041198,74.780702,NH3,4,6,5
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","06-03-2025 18:00:00",12.9099161,80.1076538,NH3,4,5,4
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","06-03-2025 18:00:00",13.0664,"80.2112 ",NO2,5,20,12
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","06-03-2025 18:00:00",13.0664,"80.2112 ",NH3,2,4,3
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","06-03-2025 18:00:00",13.1662,80.2584,NH3,1,7,3
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","06-03-2025 18:00:00",13.164544,80.26285,CO,19,124,58
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","06-03-2025 18:00:00",13.164544,80.26285,OZONE,19,31,26
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","06-03-2025 18:00:00",26.902909,75.836858,NH3,3,10,6
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","06-03-2025 18:00:00",26.843698,75.766894,PM2.5,7,83,27
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","06-03-2025 18:00:00",26.9164092,75.7994901,PM10,1,172,112
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","06-03-2025 18:00:00",26.9164092,75.7994901,CO,23,42,30
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","06-03-2025 18:00:00",26.786682,75.827928,NH3,1,3,3
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","06-03-2025 18:00:00",26.215415,73.070156,OZONE,27,164,128
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","06-03-2025 18:00:00",26.358805,73.047444,PM2.5,10,61,26
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","06-03-2025 18:00:00",26.358805,73.047444,SO2,2,108,14
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","06-03-2025 18:00:00",26.506177,77.025989,PM10,46,120,78
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","06-03-2025 18:00:00",26.159933,75.780517,PM10,39,163,81
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","06-03-2025 18:00:00",11.06825,79.07033,NO2,10,10,10
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","06-03-2025 18:00:00",11.06825,79.07033,SO2,9,9,9
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","06-03-2025 18:00:00",11.06825,79.07033,OZONE,6,45,30
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","06-03-2025 18:00:00",26.295810,73.082283,SO2,NA,NA,NA
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","06-03-2025 18:00:00",26.295810,73.082283,OZONE,80,84,84
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","06-03-2025 18:00:00",10.967820,78.080882,NO2,NA,NA,NA
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","06-03-2025 18:00:00",10.967820,78.080882,SO2,NA,NA,NA
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","06-03-2025 18:00:00",9.865935,78.022669,PM2.5,45,108,69
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","06-03-2025 18:00:00",9.865935,78.022669,PM10,57,118,84
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","06-03-2025 18:00:00",9.865935,78.022669,NH3,2,2,2
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","06-03-2025 18:00:00",10.798548,79.838212,PM10,6,36,20
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","06-03-2025 18:00:00",10.798548,79.838212,CO,11,24,18
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","06-03-2025 18:00:00",11.4068288,76.7138973,CO,24,26,26
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","06-03-2025 18:00:00",10.681158,78.741746,NH3,3,3,3
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","06-03-2025 18:00:00",17.460103,78.334361,OZONE,11,19,16
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","06-03-2025 18:00:00",17.470431,78.566959,CO,14,57,23
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","06-03-2025 18:00:00",17.470431,78.566959,OZONE,27,49,46
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","06-03-2025 18:00:00",17.518400,78.278777,PM10,38,158,127
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","06-03-2025 18:00:00",17.518400,78.278777,NO2,3,83,20
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","06-03-2025 18:00:00",17.585705,78.126199,PM10,55,78,66
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","06-03-2025 18:00:00",17.544899,78.486949,PM2.5,51,55,54
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","06-03-2025 18:00:00",17.544899,78.486949,NH3,4,5,5
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","06-03-2025 18:00:00",17.429398,78.569354,PM2.5,44,61,49
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","06-03-2025 18:00:00",17.429398,78.569354,OZONE,54,59,59
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","06-03-2025 18:00:00",17.37206,78.50864,NH3,3,5,4
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","06-03-2025 18:00:00",17.37206,78.50864,OZONE,1,27,18
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","06-03-2025 18:00:00",27.106972,78.000111,NH3,4,4,4
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","06-03-2025 18:00:00",27.19865833,78.00598056,PM2.5,14,137,42
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","06-03-2025 18:00:00",27.19865833,78.00598056,CO,24,28,25
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","06-03-2025 18:00:00",27.19412,77.96237,PM2.5,2,83,22
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","06-03-2025 18:00:00",27.19412,77.96237,SO2,10,13,11
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","06-03-2025 18:00:00",17.528544,78.286195,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","06-03-2025 18:00:00",17.528544,78.286195,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","06-03-2025 18:00:00",17.4559458,78.4332152,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","06-03-2025 18:00:00",17.417094,78.457437,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","06-03-2025 18:00:00",17.349694,78.451437,SO2,2,17,8
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","06-03-2025 18:00:00",11.6829898,79.7532099,NH3,NA,NA,NA
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","06-03-2025 18:00:00",11.6829898,79.7532099,OZONE,16,16,16
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","06-03-2025 18:00:00",11.7637683,79.7499835,NO2,12,32,20
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","06-03-2025 18:00:00",10.358535,77.984321,NH3,1,1,1
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","06-03-2025 18:00:00",8.728442,77.6962,NO2,4,12,7
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","06-03-2025 18:00:00",12.909494,79.131861,PM10,45,82,66
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","06-03-2025 18:00:00",12.909494,79.131861,SO2,14,16,15
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","06-03-2025 18:00:00",12.909494,79.131861,CO,3,16,13
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","06-03-2025 18:00:00",10.423417,78.784889,SO2,12,13,13
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","06-03-2025 18:00:00",9.36399,78.831977,SO2,11,40,14
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","06-03-2025 18:00:00",12.952707,79.30394,CO,16,21,18
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","06-03-2025 18:00:00",10.7654824,79.1389968,NH3,2,2,2
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","06-03-2025 18:00:00",10.7654824,79.1389968,OZONE,9,24,15
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","06-03-2025 18:00:00",27.19862,77.92066,NO2,38,40,39
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","06-03-2025 18:00:00",27.19862,77.92066,CO,9,16,12
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","06-03-2025 18:00:00",27.19862,77.92066,OZONE,2,5,4
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","06-03-2025 18:00:00",28.964949,77.278761,SO2,23,42,30
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","06-03-2025 18:00:00",28.964949,77.278761,CO,32,55,36
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","06-03-2025 18:00:00",28.359581,79.414455,SO2,55,67,59
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","06-03-2025 18:00:00",28.38910936,79.42963708,PM10,19,27,23
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","06-03-2025 18:00:00",26.8458805,80.9365541,OZONE,14,63,40
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","06-03-2025 18:00:00",26.83399722,80.8917361,OZONE,2,81,48
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","06-03-2025 18:00:00",28.999264,77.7590354,PM2.5,12,52,27
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","06-03-2025 18:00:00",28.9535882,77.7622941,PM2.5,11,35,22
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","06-03-2025 18:00:00",28.9535882,77.7622941,NO2,19,39,30
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","06-03-2025 18:00:00",28.9535882,77.7622941,SO2,6,13,9
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","06-03-2025 18:00:00",28.9535882,77.7622941,OZONE,14,17,15
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","06-03-2025 18:00:00",29.063510,77.709723,SO2,5,22,12
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","06-03-2025 18:00:00",28.83526,78.74460,PM10,30,57,40
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","06-03-2025 18:00:00",28.83526,78.74460,NO2,23,24,23
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","06-03-2025 18:00:00",28.88528,78.73880,PM10,37,73,48
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","06-03-2025 18:00:00",28.88528,78.73880,NO2,15,16,16
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","06-03-2025 18:00:00",28.6603346,77.3572563,SO2,10,14,13
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","06-03-2025 18:00:00",26.730136,83.433859,PM2.5,37,84,60
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","06-03-2025 18:00:00",28.47272,77.482000,OZONE,18,89,73
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","06-03-2025 18:00:00",28.557054,77.453663,PM2.5,27,70,43
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","06-03-2025 18:00:00",28.646233,77.358075,OZONE,9,16,14
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","06-03-2025 18:00:00",28.757294,77.278792,PM2.5,96,335,230
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","06-03-2025 18:00:00",28.757294,77.278792,NH3,2,9,8
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","06-03-2025 18:00:00",28.757294,77.278792,CO,21,50,27
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","06-03-2025 18:00:00",28.685382,77.453839,PM2.5,38,115,64
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","06-03-2025 18:00:00",27.168897,78.376960,NO2,17,17,17
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","06-03-2025 18:00:00",27.168897,78.376960,CO,15,22,21
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","06-03-2025 18:00:00",27.1594,78.3953,PM10,40,106,62
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","06-03-2025 18:00:00",27.1594,78.3953,NH3,2,2,2
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","06-03-2025 18:00:00",26.906111,80.948222,NH3,3,20,14
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","06-03-2025 18:00:00",26.90723,80.98579,NO2,23,24,23
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","06-03-2025 18:00:00",26.90723,80.98579,OZONE,19,65,46
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","06-03-2025 18:00:00",28.2348927,77.8683002,NH3,1,1,1
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","06-03-2025 18:00:00",28.2348927,77.8683002,SO2,26,61,38
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","06-03-2025 18:00:00",26.868120,81.005119,CO,30,38,36
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","06-03-2025 18:00:00",25.4547,78.6039,PM2.5,3,35,18
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","06-03-2025 18:00:00",28.5898,77.3101,CO,31,56,46
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","06-03-2025 18:00:00",28.569230,77.393848,PM2.5,21,165,57
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","06-03-2025 18:00:00",25.425602,81.917152,NO2,5,6,6
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","06-03-2025 18:00:00",25.494,81.863,PM2.5,6,14,10
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","06-03-2025 18:00:00",25.494,81.863,NH3,5,6,6
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","06-03-2025 18:00:00",25.494,81.863,SO2,40,43,41
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","06-03-2025 18:00:00",25.494,81.863,CO,10,14,12
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","06-03-2025 18:00:00","25.44919916 ","81.82735986 ",NO2,5,38,7
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","06-03-2025 18:00:00","25.44919916 ","81.82735986 ",NH3,8,15,11
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","06-03-2025 18:00:00",30.269444,78.044167,NO2,1,5,2
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","06-03-2025 18:00:00",30.269444,78.044167,OZONE,17,108,83
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","06-03-2025 18:00:00",29.2124114,78.9611753,PM2.5,32,61,45
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","06-03-2025 18:00:00",29.2124114,78.9611753,NO2,18,43,29
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","06-03-2025 18:00:00",29.2124114,78.9611753,NH3,3,7,5
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","06-03-2025 18:00:00",29.2124114,78.9611753,SO2,2,8,6
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","06-03-2025 18:00:00",29.2124114,78.9611753,OZONE,17,64,40
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","06-03-2025 18:00:00",30.075911,78.2859547,PM2.5,22,78,38
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","06-03-2025 18:00:00",23.5087640,87.3544400,SO2,7,106,36
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB","06-03-2025 18:00:00",23.5404352,87.2892225,PM10,119,201,154
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB","06-03-2025 18:00:00",23.5404352,87.2892225,NH3,1,7,2
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","06-03-2025 18:00:00",22.06047,88.109737,PM2.5,37,132,68
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","06-03-2025 18:00:00",22.06047,88.109737,NO2,13,50,23
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","06-03-2025 18:00:00",22.06047,88.109737,SO2,7,31,16
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","06-03-2025 18:00:00",22.06047,88.109737,OZONE,21,29,27
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","06-03-2025 18:00:00",25.262326,82.995408,CO,2,6,3
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","06-03-2025 18:00:00",25.32393,82.99687,NO2,2,2,2
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","06-03-2025 18:00:00",27.5714090,77.6557570,PM10,19,145,54
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","06-03-2025 18:00:00",27.5714090,77.6557570,NH3,NA,NA,NA
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","06-03-2025 18:00:00",27.5714090,77.6557570,CO,18,28,23
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","06-03-2025 18:00:00",28.802625,78.753728,NH3,5,5,5
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","06-03-2025 18:00:00",29.4723508,77.7194031,NO2,23,36,28
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","06-03-2025 18:00:00",28.6245479,77.3577104,NO2,19,34,25
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","06-03-2025 18:00:00",28.5898,77.3101,PM2.5,13,44,27
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","06-03-2025 18:00:00",22.7605581,88.3617589,NO2,9,57,29
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","06-03-2025 18:00:00",22.7605581,88.3617589,SO2,12,17,14
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","06-03-2025 18:00:00",23.567923,87.306843,NO2,5,45,15
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","06-03-2025 18:00:00",23.5087640,87.3544400,NH3,4,7,5
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","06-03-2025 18:00:00",28.88528,78.73880,CO,1,5,3
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","06-03-2025 18:00:00",28.856664,78.772638,PM2.5,17,57,32
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","06-03-2025 18:00:00",28.856664,78.772638,SO2,19,54,29
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","06-03-2025 18:00:00",28.856664,78.772638,OZONE,17,46,25
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","06-03-2025 18:00:00",23.6181830,87.1057180,CO,16,84,31
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","06-03-2025 18:00:00",25.301778,82.996789,OZONE,1,13,10
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","06-03-2025 18:00:00",22.554954,88.292568,PM2.5,32,219,106
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","06-03-2025 18:00:00",22.554954,88.292568,PM10,114,232,158
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","06-03-2025 18:00:00",22.554954,88.292568,OZONE,6,75,59
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","06-03-2025 18:00:00",22.6025571,88.3105664,SO2,13,67,26
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","06-03-2025 18:00:00",22.6025571,88.3105664,OZONE,3,176,175
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","06-03-2025 18:00:00",22.611968,88.347422,NO2,13,14,14
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","06-03-2025 18:00:00",22.611968,88.347422,NH3,4,4,4
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","06-03-2025 18:00:00",22.611968,88.347422,CO,7,64,7
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","06-03-2025 18:00:00",22.5367507,88.3638022,NH3,4,32,7
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","06-03-2025 18:00:00",22.5367507,88.3638022,CO,8,58,10
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","06-03-2025 18:00:00",22.556640,88.342674,PM10,102,154,131
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","06-03-2025 18:00:00",22.556640,88.342674,NH3,6,8,7
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","06-03-2025 18:00:00",22.49929,88.36917,NH3,6,13,8
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","06-03-2025 18:00:00",22.627847,88.380669,PM2.5,78,248,122
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","06-03-2025 18:00:00",22.627847,88.380669,NO2,19,58,29
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","06-03-2025 18:00:00",22.627847,88.380669,SO2,9,12,11
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","06-03-2025 18:00:00",22.51106,88.35142,SO2,9,46,17
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","06-03-2025 18:00:00",22.5448082,88.3403691,NH3,6,7,6
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","06-03-2025 18:00:00",22.5448082,88.3403691,CO,68,106,98
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","06-03-2025 18:00:00",26.187500,91.744194,CO,16,61,25
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","06-03-2025 18:00:00",26.181742,91.78063,PM10,143,447,269
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","06-03-2025 18:00:00",26.349082,92.68449,SO2,1,41,7
